"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Searchresult","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Tagflame","Secondary 1","Secondary 2","Phonenumber","Startorder","Startorder_link","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=70&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/u8FRccCCvDi6LYk6-i4Jjg/90s.jpg","El Porton Colombiano Restaurant","https://www.yelp.com/biz/el-porton-colombiano-restaurant-huntington-beach","76.","El Porton Colombiano Restaurant","https://www.yelp.com/biz/el-porton-colombiano-restaurant-huntington-beach","229 reviews","$$","Colombian","Colombian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=colombian","","8863 Adams Ave","Huntington Beach, CA 92646","(714) 968-6677","","","https://s3-media2.fl.yelpcdn.com/photo/oWXeR16a86N0V-xv2piLeQ/30s.jpg","Cesar P.","https://www.yelp.com/user_details?userid=ukWPDH-v7EQaHr_RZeH6gg","Best picado..i have ever had.  This brings me back to the old days...  Service is impeccable, many big manhattan eateries should take note on how hospitality should be like.","read more","https://www.yelp.com/biz/el-porton-colombiano-restaurant-huntington-beach?hrid=hOPrQEHbjX6Gee3X1njD_Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=70&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/cuB86QBePxJnme0qfJRRbQ/90s.jpg","Ways and Means Oyster House","https://www.yelp.com/biz/ways-and-means-oyster-house-huntington-beach-2","77.","Ways and Means Oyster House","https://www.yelp.com/biz/ways-and-means-oyster-house-huntington-beach-2","512 reviews","$$","Seafood, Live/Raw Food, Tapas/Small Plates","Seafood; Live/Raw Food; Tapas/Small Plates","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=raw_food; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tapasmallplates","","21022 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 960-4300","","","https://s3-media2.fl.yelpcdn.com/photo/FSzA0I4zuHXz7usHjmaC8w/30s.jpg","James T.","https://www.yelp.com/user_details?userid=S7FzPAtjdX5SMsLqWalu8A","This place is fantastic.  Great views.  Pacific City is a great place to hang out.  Our server Rachel was very attentive . We had the Monday Maine lobster special for 10 bucks!…","read more","https://www.yelp.com/biz/ways-and-means-oyster-house-huntington-beach-2?hrid=c-EY-0_q784AP7Ev7YMEjQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=70&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/rBp6DtPLb_ajZ7RQ5LFq9g/90s.jpg","2145 Pizza","https://www.yelp.com/biz/2145-pizza-costa-mesa","78.","2145 Pizza","https://www.yelp.com/biz/2145-pizza-costa-mesa","31 reviews","$$","Pizza, Tapas/Small Plates","Pizza; Tapas/Small Plates","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tapasmallplates","Opened 2 weeks ago","2145 Placentia Ave","Costa Mesa, CA 92627","(949) 873-5853","","","https://s3-media1.fl.yelpcdn.com/photo/FbgVq3oSlTv-_6Ka-15Zgw/30s.jpg","Leanna H.","https://www.yelp.com/user_details?userid=VG8nE6xgJZOY_CCEtfH4yA","The ambiance at night is so perfect-- dim lights, candles, garage doors rolled up, open air, bistro lighting strung across the patio, lot's of chatter and laughter...pair all of that…","read more","https://www.yelp.com/biz/2145-pizza-costa-mesa?hrid=VbhtlzRrg9DgzBj4WWyu3A"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=70&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/c_k8sh-quq09Qcd5d-Vp7A/90s.jpg","The American Dream","https://www.yelp.com/biz/the-american-dream-huntington-beach","79.","The American Dream","https://www.yelp.com/biz/the-american-dream-huntington-beach","57 reviews","$$","American (Traditional), Beer Bar","American (Traditional); Beer Bar","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=beerbar","","21058 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 374-1330","","","https://s3-media1.fl.yelpcdn.com/photo/GQcFWvkE-IaM4PSl9-E63Q/30s.jpg","Rose B.","https://www.yelp.com/user_details?userid=tBp8hAPzsfQIME4Y-KrEOg","This is the spot! I mean it with my heart.   This is a totally chill vibe, good darn food & easy going dining @ it's finest. Outside patio seating, glass window a over looking…","read more","https://www.yelp.com/biz/the-american-dream-huntington-beach?hrid=_H7a9zlsgatkq2wPa6EiQA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=70&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/ebX0AS04sxRO9vJwL19l7A/90s.jpg","Olive Pit","https://www.yelp.com/biz/olive-pit-huntington-beach","80.","Olive Pit","https://www.yelp.com/biz/olive-pit-huntington-beach","610 reviews","$$","Mediterranean, Greek, Italian","Mediterranean; Greek; Italian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=greek; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian","","16365 Bolsa Chica St","Huntington Beach, CA 92649","(714) 316-5000","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/84o5JaG3CqDLVwPPlwpMRQ/90s.jpg","Lemonade Huntington Beach","https://www.yelp.com/biz/lemonade-huntington-beach-huntington-beach","81.","Lemonade Huntington Beach","https://www.yelp.com/biz/lemonade-huntington-beach-huntington-beach","199 reviews","$$","American (New)","American (New)","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican","","21022 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 604-1072","","","https://s3-media4.fl.yelpcdn.com/photo/DcWEQ0nD_i3qAIHYXerr8w/30s.jpg","Rou M.","https://www.yelp.com/user_details?userid=dPG1cOGb7ZnyaUl8M7h4bQ","They opened at 11 today so had to kill some time by walking around.  Not a bad view at all in this shopping mall.  I tried the avocado tomato salad, apple Quinoa, and the watermelon…","read more","https://www.yelp.com/biz/lemonade-huntington-beach-huntington-beach?hrid=kAX8Bm2oOrAStyXphQWNIA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/7LccgMHvkjS-Ow7E_9RXsA/90s.jpg","Dough Dough's Hawaiian Cafe & Malasadas","https://www.yelp.com/biz/dough-doughs-hawaiian-cafe-and-malasadas-huntington-beach","82.","Dough Dough’s Hawaiian Cafe & Malasadas","https://www.yelp.com/biz/dough-doughs-hawaiian-cafe-and-malasadas-huntington-beach","323 reviews","$","Hawaiian, Salad, Sandwiches","Hawaiian; Salad; Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","16552 Bolsa Chica St","Huntington Beach, CA 92649","(714) 846-8253","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/S9uoetD_WjDbc8nPF4O5hg/90s.jpg","Magic Mikes Pizza","https://www.yelp.com/biz/magic-mikes-pizza-westminster","83.","Magic Mikes Pizza","https://www.yelp.com/biz/magic-mikes-pizza-westminster","25 reviews","$$","Pizza, Italian","Pizza; Italian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian","Opened 8 weeks ago","6152 Garden Grove Blvd","Westminster, CA 92683","(714) 898-0211","","","https://s3-media2.fl.yelpcdn.com/photo/7p3hmqmCRtQziwo1OBUtGQ/30s.jpg","Kayleen E.","https://www.yelp.com/user_details?userid=HBIOQ00C7P6qsmfxJm2BXw","We just had my son's birthday celebrated here last weekend after a few hours of ice skating, and I have to say that I was totally impressed. They let us reserve the patio which…","read more","https://www.yelp.com/biz/magic-mikes-pizza-westminster?hrid=YIn4xcpBeu0FQuulBSU6VQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/C7m_4D3QAKrowJ1jWjV_1Q/90s.jpg","IKEDA","https://www.yelp.com/biz/ikeda-huntington-beach","84.","IKEDA","https://www.yelp.com/biz/ikeda-huntington-beach","332 reviews","$$","Japanese","Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","18900 Beach Blvd","Huntington Beach, CA 92648","(714) 861-2125","","","https://s3-media1.fl.yelpcdn.com/photo/YfVfqhkcq0G7LzJwf7IOHA/30s.jpg","Julian S.","https://www.yelp.com/user_details?userid=EkQd7Upwh4DZVmYwLekwdA","I've been to this place a few times since they opened.  The lunch specials are great and food is really good. im glad this place is so close to my place, whenever i need a sushi fix…","read more","https://www.yelp.com/biz/ikeda-huntington-beach?hrid=fzNBvAXN_aHSWxQvdS-wAA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/hEv-VYbV0YpRueb5B9RLRw/90s.jpg","Le Pho","https://www.yelp.com/biz/le-pho-huntington-beach","85.","Le Pho","https://www.yelp.com/biz/le-pho-huntington-beach","146 reviews","$","Vietnamese, Noodles, Sandwiches","Vietnamese; Noodles; Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=noodles; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","6522 Bolsa Ave","Huntington Beach, CA 92647","(714) 894-3784","","","https://s3-media1.fl.yelpcdn.com/photo/y3U6AxzTNJOcBw6Wmpo8-g/30s.jpg","Thu D.","https://www.yelp.com/user_details?userid=-73wBppix95bi5mYkECnRw","I've dined in once and ordered take out twice.    Pork banh mi is great. Crispy baguette with soft dough, tender and juicy pork with crunchy relish (pickled carrots, etc) with fresh…","read more","https://www.yelp.com/biz/le-pho-huntington-beach?hrid=nUkK7ojF_RCKbRGCKBCwkg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/ucMGLScyJNLl9G_dF0q4pw/90s.jpg","Hangout Too Southern Bar & Grill","https://www.yelp.com/biz/hangout-too-southern-bar-and-grill-huntington-beach","86.","Hangout Too Southern Bar & Grill","https://www.yelp.com/biz/hangout-too-southern-bar-and-grill-huntington-beach","220 reviews","$$","Burgers, Barbeque, Seafood","Burgers; Barbeque; Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bbq; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","16446 Bolsa Chica St","Huntington Beach, CA 92649","(657) 204-9306","","","https://s3-media3.fl.yelpcdn.com/photo/CX5Yhd-UmTqNxLb1V81o3Q/30s.jpg","Morgan P.","https://www.yelp.com/user_details?userid=2VmfDAMtZFukdQ1-sPK24w","I came here last week for lunch after finding it on Yelp and am very glad I did!  The price is a little on the high side, so it will be an every once in a while spot, but the food is…","read more","https://www.yelp.com/biz/hangout-too-southern-bar-and-grill-huntington-beach?hrid=Uh97432FWNq5RwiSf3C7Cg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/OYIdfCY8fVxrsItw-oOeFg/90s.jpg","Golden Olive","https://www.yelp.com/biz/golden-olive-huntington-beach","87.","Golden Olive","https://www.yelp.com/biz/golden-olive-huntington-beach","299 reviews","$$","Mediterranean, Pizza","Mediterranean; Pizza","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza","","3801 Warner Ave","Huntington Beach, CA 92649","(714) 840-8249","","","https://s3-media1.fl.yelpcdn.com/photo/Bh3_mUSaayoXvfwWT-R_hw/30s.jpg","Saree C.","https://www.yelp.com/user_details?userid=7pM2nfvDmo7NTDTgxKdpHQ","Golden Olive has AMAZING fresh baked pita, that comes out like a piping hot, light and airy billowing cloud. It's served with the GARLIC SAUCE FROM HEAVEN. I think I could survive on…","read more","https://www.yelp.com/biz/golden-olive-huntington-beach?hrid=I3-5eOI_O2oxioyomlSm9w"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/nkQpPtLlX5FvKwi4Ih_sTQ/90s.jpg","Saffron Cuisine of India","https://www.yelp.com/biz/saffron-cuisine-of-india-newport-beach-4","88.","Saffron Cuisine of India","https://www.yelp.com/biz/saffron-cuisine-of-india-newport-beach-4","36 reviews","$$","Indian, Gastropubs, Desserts","Indian; Gastropubs; Desserts","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=indpak; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=gastropubs; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=desserts","Opened 7 weeks ago","2400 West Coast Hwy","Newport Beach, CA 92663","(949) 650-0155","","","https://s3-media2.fl.yelpcdn.com/photo/vNmwiCoJ1p4CKDWSWMx-wA/30s.jpg","Sophie G.","https://www.yelp.com/user_details?userid=Ubiv016IDhZQh2vc9ahB8Q","The BEST Indian food I've had so far!  Everyone was courteous, and we were greeted by the owners themselves! The sugar cane sodas are a must have, and I rarely drink soda. I highly…","read more","https://www.yelp.com/biz/saffron-cuisine-of-india-newport-beach-4?hrid=SMpSN_GZtjujWvRM47qWDA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/OkQEVvPl5_kP3vqjn-Z5Fw/90s.jpg","That's Amore","https://www.yelp.com/biz/thats-amore-huntington-beach","89.","That’s Amore","https://www.yelp.com/biz/thats-amore-huntington-beach","121 reviews","$$","Italian","Italian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian","","16400 Pacific Coast Hwy","Huntington Beach, CA 92649","(562) 592-7104","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=80&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/T3uly7rM4EYbuI5v6BMElA/90s.jpg","Huckleberry's Famous Sandwiches","https://www.yelp.com/biz/huckleberrys-famous-sandwiches-huntington-beach","90.","Huckleberry’s Famous Sandwiches","https://www.yelp.com/biz/huckleberrys-famous-sandwiches-huntington-beach","335 reviews","$","Sandwiches","Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","15891 Gothard St","Huntington Beach, CA 92647","(714) 894-2825","","","https://s3-media2.fl.yelpcdn.com/photo/DXnG6ZWBsrMH1yulJs7wVw/30s.jpg","Karen C.","https://www.yelp.com/user_details?userid=QkN_m-f8O2KWC0IoL8os-Q","I had this place bookmarked for a while and its close to home! So why not stop by? I've been here a couple of times. It typically takes 15-30 minutes to get your food ready. I've…","read more","https://www.yelp.com/biz/huckleberrys-famous-sandwiches-huntington-beach?hrid=Ioq4bP3wxH8Dd85PyUz2uA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=90&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/viYoz_JFKmSu1bRYNWbEhg/90s.jpg","Caffe Caldo","https://www.yelp.com/biz/caffe-caldo-huntington-beach","91.","Caffe Caldo","https://www.yelp.com/biz/caffe-caldo-huntington-beach","568 reviews","$$","Coffee & Tea, Breakfast & Brunch, Cafes","Coffee & Tea; Breakfast & Brunch; Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","21070 Beach Blvd","Huntington Beach, CA 92648","(714) 960-5900","","","https://s3-media4.fl.yelpcdn.com/photo/BGXuNByCpR0k6Joqk0VF8w/30s.jpg","Danny D.","https://www.yelp.com/user_details?userid=pkP-ivRC2jyYythirsJs6g","Very small and un-assuming of a fantastic cafe! The prices aren't too much at all; for two people the range would be ($20-$30) for two entrees and one mocha latte.   The steak…","read more","https://www.yelp.com/biz/caffe-caldo-huntington-beach?hrid=E-cdFRUHOCkTA55nrkSUeQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=90&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/_VuWv9oJk-GqvCCxE2wMmQ/90s.jpg","Rancho Viejo Mexican & Seafood","https://www.yelp.com/biz/rancho-viejo-mexican-and-seafood-huntington-beach-2","92.","Rancho Viejo Mexican & Seafood","https://www.yelp.com/biz/rancho-viejo-mexican-and-seafood-huntington-beach-2","142 reviews","$","Mexican, Seafood","Mexican; Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","15471 Edwards St","Huntington Beach, CA 92647","(714) 893-7380","","","https://s3-media3.fl.yelpcdn.com/photo/5x3_yLA7rWyF9lBdl_0t_g/30s.jpg","Mike W.","https://www.yelp.com/user_details?userid=h9Pc5jIE6z5rV_ediK1L_g","Hidden Gem! It's next to a liquor store facing Edward's.   I believe the owner was working the register and greeted us as we entered. I ordered the California Burrito and it was…","read more","https://www.yelp.com/biz/rancho-viejo-mexican-and-seafood-huntington-beach-2?hrid=QpiJl3f4clS0RR7KCfe_5Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=90&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/c_LucATEPEnsqKsZkY3k9w/90s.jpg","Kiki Hawaiian BBQ","https://www.yelp.com/biz/kiki-hawaiian-bbq-costa-mesa-3","93.","Kiki Hawaiian BBQ","https://www.yelp.com/biz/kiki-hawaiian-bbq-costa-mesa-3","82 reviews","$","Poke, Hawaiian, Barbeque","Poke; Hawaiian; Barbeque","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=poke; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bbq","Opened 3 months ago","3030 Harbor Blvd","Costa Mesa, CA 92626","(714) 382-0884","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=90&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/XngdAQFMekpvzgHMWSNIwg/90s.jpg","Coach's Mediterranean Grill & Bar","https://www.yelp.com/biz/coachs-mediterranean-grill-and-bar-huntington-beach","94.","Coach’s Mediterranean Grill & Bar","https://www.yelp.com/biz/coachs-mediterranean-grill-and-bar-huntington-beach","284 reviews","$$","Mediterranean","Mediterranean","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean","","200 Main St","Huntington Beach, CA 92648","(714) 969-2233","","","https://s3-media3.fl.yelpcdn.com/photo/_6u9qg0mk90QWbeh0R0GcQ/30s.jpg","Kobi G.","https://www.yelp.com/user_details?userid=31GGdW0v1NsQoD5xkHlsxQ","Came with all the family after few hours at the beach.  The food came fast, hot and tasty!  The place is clean and the service was good as well  Next time for sure I'll come back…","read more","https://www.yelp.com/biz/coachs-mediterranean-grill-and-bar-huntington-beach?hrid=lRhNL6D6J6Aj7o_G1kOyVw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=90&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/9qHdXokIRFGj-Qkwtr10Ww/90s.jpg","Sessions West Coast Deli","https://www.yelp.com/biz/sessions-west-coast-deli-huntington-beach-2","95.","Sessions West Coast Deli","https://www.yelp.com/biz/sessions-west-coast-deli-huntington-beach-2","164 reviews","$$","Delis, Sandwiches, American (New)","Delis; Sandwiches; American (New)","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican","","414 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 594-3899","","","https://s3-media3.fl.yelpcdn.com/photo/YQfP6biy2YFU2D4Xl_A1HA/30s.jpg","R.J. M.","https://www.yelp.com/user_details?userid=RIrX00yfp9tUNYS1E_LVoA","stopped in for breakfast. food was awesome and very reasonably priced. will definitely be back for more. I would highly recommend stopping by. I was very surprised it was not busier.…","read more","https://www.yelp.com/biz/sessions-west-coast-deli-huntington-beach-2?hrid=XaEaJhm7BiJBGe2-_KRJ5w"
