"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary 1","Servicearea","Phonenumber","","Smalllow","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media2.fl.yelpcdn.com/bphoto/F95X9sDT7lYapgG_IK3_PA/90s.jpg","Broken Rice Truck","https://www.yelp.com/biz/broken-rice-truck-santa-ana","125.","Broken Rice Truck","https://www.yelp.com/biz/broken-rice-truck-santa-ana","21 reviews","$","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","","","","Serving Santa Ana and the Surrounding Area","(949) 407-9343","","","https://s3-media2.fl.yelpcdn.com/photo/PaDAVbz15cX8EG1IvBRh5Q/30s.jpg","Andy B.","https://www.yelp.com/user_details?userid=NunEWjGEp0Hq51lCo5hpFg","I didn't really know what to expect at first, but I took a leap and tried the chicken with the miso sauce and that sh** was the BOMB DOT COM. Being Vietnamese, this was the kind of…","read more","https://www.yelp.com/biz/broken-rice-truck-santa-ana?hrid=rMBsUywhVFZa_8qHsxWJzA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media2.fl.yelpcdn.com/bphoto/GXSz-W-roajrKm7Cwnv8LQ/90s.jpg","San Salvador Restaurant","https://www.yelp.com/biz/san-salvador-restaurant-fountain-valley","126.","San Salvador Restaurant","https://www.yelp.com/biz/san-salvador-restaurant-fountain-valley","102 reviews","$","Salvadoran","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=salvadoran","","","","","16540 Harbor Blvd","","(714) 418-9610","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Hanna B.","https://www.yelp.com/user_details?userid=Kz-0nt6DDsMN86V_RcBy4w","good food, good service. will definitely be back.   i had a quesadilla. my brother got the chicken flautas. we both got the mexican horchata. (there was a salvadorian one as well)…","read more","https://www.yelp.com/biz/san-salvador-restaurant-fountain-valley?hrid=z6z35a1rZMBiB3A0DoFeMg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media2.fl.yelpcdn.com/bphoto/4ExIhJrNGt1qn29WK_GD8g/90s.jpg","H.B. Pita Grill","https://www.yelp.com/biz/h-b-pita-grill-huntington-beach","127.","H.B. Pita Grill","https://www.yelp.com/biz/h-b-pita-grill-huntington-beach","475 reviews","$","Mediterranean","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mediterranean","Arabian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=arabian","Greek","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=greek","19893 Brookhurst St","","(714) 964-7482","","","https://s3-media4.fl.yelpcdn.com/photo/1KbnTjL7wy3Qhz6L4ugbmQ/30s.jpg","Richie S.","https://www.yelp.com/user_details?userid=aS_3uoVgTAJkaAODyqC_sQ","This place is straight up dopadelic!  From the get go...service was top notch. Super friendly and their t-shirt logo was hilarious! If my stomach was a pita...it'd be stuffed too!  I…","read more","https://www.yelp.com/biz/h-b-pita-grill-huntington-beach?hrid=h_sj_Errglsq3WD33sOY8Q"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media2.fl.yelpcdn.com/bphoto/sI_5CJ6whDTOBOJSnzUX6g/90s.jpg","Holé Molé","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2","128.","Holé Molé","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2","299 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","Comfort Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=comfortfood","","","17491 Beach Blvd","","(714) 841-3474","","","https://s3-media2.fl.yelpcdn.com/photo/KiwPQMxMojVjbhCnoCMelA/30s.jpg","And R.","https://www.yelp.com/user_details?userid=H2G1u5MhAVSMSa8RWom_rA","This place is such a great bargain. The food is cheap and SO GOOD!  I wouldn't say it's 'authentic mexican' food by any means but they put their own spin on it and it works. I…","read more","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2?hrid=ZnSVeUMNwDIVa80rJx8RFg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/iLlnk9f3wAL6tiZ3G7H0eQ/90s.jpg","Clever Leaf Hong Kong BBQ","https://www.yelp.com/biz/clever-leaf-hong-kong-bbq-santa-ana","129.","Clever Leaf Hong Kong BBQ","https://www.yelp.com/biz/clever-leaf-hong-kong-bbq-santa-ana","54 reviews","$$","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","Barbeque","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bbq","Tapas/Small Plates","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tapasmallplates","3751 S Harbor Blvd","","(714) 540-1788","","","https://s3-media1.fl.yelpcdn.com/photo/-DFmFdrvLNwxk3ofO6Pmkg/30s.jpg","Jonathan S.","https://www.yelp.com/user_details?userid=lvGlIBv4xkHiQBnNOuRYZQ","This place is great. People should be flooding this spot. Unfortunately there were only two other tables occupied when we ate at dinner time on a Wednesday.   Went with the char siu…","read more","https://www.yelp.com/biz/clever-leaf-hong-kong-bbq-santa-ana?hrid=Dva-EWbslmU65iq02Un8FQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=120","https://s3-media3.fl.yelpcdn.com/bphoto/iD9ORoI4--6vNSJWuGw0Ag/90s.jpg","Tio Flaco's Tacos","https://www.yelp.com/biz/tio-flacos-tacos-fountain-valley","130.","Tio Flaco’s Tacos","https://www.yelp.com/biz/tio-flacos-tacos-fountain-valley","302 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","","","","","18959 Magnolia St","","(714) 593-9000","","","https://s3-media3.fl.yelpcdn.com/photo/UMKvnZKkadroEDZfhxs2RQ/30s.jpg","Jen T.","https://www.yelp.com/user_details?userid=n72oGzy43A7pOncGl-0wAA","Feeling for some good authentic tacos? This is the place to go.   Went here with my boyfriend because I was hankering for some tacos. Came in, saw how limited the menu was... realize…","read more","https://www.yelp.com/biz/tio-flacos-tacos-fountain-valley?hrid=sTUV-omgOsa2Yz003QIHBQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media4.fl.yelpcdn.com/bphoto/pJ5nvf311yDWw0-xLRRPlA/90s.jpg","Quang Trung Restaurant","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach","131.","Quang Trung Restaurant","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach","120 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","16931 Magnolia St","","(714) 594-6460","","","https://s3-media4.fl.yelpcdn.com/photo/YVXr1fF0vcGi8mHvmZAigw/30s.jpg","Kathy N.","https://www.yelp.com/user_details?userid=2yyr-d2CJ2TEIrthB5w7VQ","There's actually not a lot of place where you can find chicken pho with all of the intestines and extras that they give you like this place. This is my number one place whenever I…","read more","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach?hrid=jQ8W0Ft842wN-rYvNxaZbA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/4lCxK6vV0d00EGQaeLwhCA/90s.jpg","Bangkok Avenue","https://www.yelp.com/biz/bangkok-avenue-huntington-beach","132.","Bangkok Avenue","https://www.yelp.com/biz/bangkok-avenue-huntington-beach","388 reviews","$$","Thai","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=thai","","","","","17221 Beach Blvd","","(714) 841-9567","This restaurant accepts pickup and delivery","","https://s3-media4.fl.yelpcdn.com/photo/8D_SZggKdniJPGuNkPKjfg/30s.jpg","Cat N.","https://www.yelp.com/user_details?userid=mgytZAasaiBf-END4aZD9w","They have the best Tom Yum here...   I've been wanting to try this place for a long time and finally had the opportunity on a Sunday.  We came in as a group of 14 people for a…","read more","https://www.yelp.com/biz/bangkok-avenue-huntington-beach?hrid=IlwmSVtwJw95D4aitVtUzw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media4.fl.yelpcdn.com/bphoto/aYaYTcRUVha5CTlX5en7rQ/90s.jpg","Maui Hawaiian BBQ","https://www.yelp.com/biz/maui-hawaiian-bbq-fountain-valley","133.","Maui Hawaiian BBQ","https://www.yelp.com/biz/maui-hawaiian-bbq-fountain-valley","166 reviews","$","Barbeque","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bbq","Hawaiian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hawaiian","","","17850 Newhope St","","(714) 557-5018","","","https://s3-media2.fl.yelpcdn.com/photo/nQq2inmExkWi6lde4ssHiw/30s.jpg","Christian G.","https://www.yelp.com/user_details?userid=w-JDUmNBOU9T8k9sO9YuEQ","So much chicken...!  That is how I am starting my review because that was my initial reaction. I was in Costa Mesa for a licensing class and pretty much hit up this shopping center…","read more","https://www.yelp.com/biz/maui-hawaiian-bbq-fountain-valley?hrid=KCyAfsx2PVICD2zoK0lC8g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/6hCCfw3nrzIAmXOSkXcrNA/90s.jpg","Five Flavors Restaurant","https://www.yelp.com/biz/five-flavors-restaurant-garden-grove","134.","Five Flavors Restaurant","https://www.yelp.com/biz/five-flavors-restaurant-garden-grove","19 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","10572 Mcfadden Ave","","(714) 839-7920","","","https://s3-media2.fl.yelpcdn.com/photo/Nq5nLMyb32At6ZHTRh9lWA/30s.jpg","Dcjo N.","https://www.yelp.com/user_details?userid=pLMPpaJ7whp86uL_3ezwMg","Good find thanks to my cousin getting lost trying to find the restaurant we were intended to eat at. We ended up in the plaza this restaurant is located at, so we decided to try it…","read more","https://www.yelp.com/biz/five-flavors-restaurant-garden-grove?hrid=Sb2PlBJVM7UEs1IycRO0gw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/VmuVL8JJnMhI8hcw1OnkXA/90s.jpg","Taco Rigoberto's Bros","https://www.yelp.com/biz/taco-rigobertos-bros-santa-ana","135.","Taco Rigoberto’s Bros","https://www.yelp.com/biz/taco-rigobertos-bros-santa-ana","175 reviews","$","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","Tacos","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tacos","","","201 S Mountain View St","","(714) 401-4871","","","https://s3-media1.fl.yelpcdn.com/photo/ibQWrQnBnYIEHZ7BrFRf-g/30s.jpg","Jennifer Y.","https://www.yelp.com/user_details?userid=5gEwsp_ue7wL_4ZdMeM_Hg","Best tacos ever... and I eat a lot of tacos... definitely helps that they're  $1 win exception to the more exotic meats. The tortillas were crispy yet soft, and the carnitas omg…","read more","https://www.yelp.com/biz/taco-rigobertos-bros-santa-ana?hrid=-6swrUKH7PSm1dsa4PfBoQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/4LpVJwCThbwi-rsRhyCNoA/90s.jpg","Jersey Mike's Subs","https://www.yelp.com/biz/jersey-mikes-subs-fountain-valley-2","136.","Jersey Mike’s Subs","https://www.yelp.com/biz/jersey-mikes-subs-fountain-valley-2","92 reviews","$$","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","Delis","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=delis","18120 Brookhurst St","","(714) 965-9888","","","https://s3-media3.fl.yelpcdn.com/photo/pxvQsIFXUx9ZGWRkZx6m8w/30s.jpg","Erika H.","https://www.yelp.com/user_details?userid=qCK1eUZMW8zg8_7SFefXIg","4.5 *s Jersey Mike's has one of the best Philly Cheese Steaks. #17 on point!  (Disclaimer: review posted for free cookie, but does not change opinion)","read more","https://www.yelp.com/biz/jersey-mikes-subs-fountain-valley-2?hrid=FHC8knKXfublzXta_5a6IQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media2.fl.yelpcdn.com/bphoto/wvrntgum6Ebjj57HhJsVXg/90s.jpg","MoMa Coffee & Cafe","https://www.yelp.com/biz/moma-coffee-and-cafe-huntington-beach-7","137.","MoMa Coffee & Cafe","https://www.yelp.com/biz/moma-coffee-and-cafe-huntington-beach-7","72 reviews","$","Coffee & Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=coffee","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","Bakeries","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bakeries","10178 Adams Ave","","(714) 378-0006","This restaurant accepts pickup and delivery","","https://s3-media4.fl.yelpcdn.com/photo/tSZBCK7oP4vtAu2R4UPbjA/30s.jpg","Shant D.","https://www.yelp.com/user_details?userid=si9hGT_Wb1FefXQEc3guQA","Fellow Yelpers   I work in the same plaza as Moma and its been fantastic having them as a go to place that hits the spot.  They are on Adams next to Los Primos - this lovely couple…","read more","https://www.yelp.com/biz/moma-coffee-and-cafe-huntington-beach-7?hrid=XHkagpYkhB8T2eDy6ogXdw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/IcjeOEm5fVUxpgHvoWUYnA/90s.jpg","The Iron Press","https://www.yelp.com/biz/the-iron-press-costa-mesa","138.","The Iron Press","https://www.yelp.com/biz/the-iron-press-costa-mesa","931 reviews","$$","Gastropubs","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=gastropubs","American (New)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=newamerican","","","3321 Hyland Ave","","(714) 426-8088","","","https://s3-media2.fl.yelpcdn.com/photo/gRwJ1z6armp7P5uw5bTIwQ/30s.jpg","Lakeshia O.","https://www.yelp.com/user_details?userid=jFgNpwr0vad3ODORu03kJA","Definitely a must try for lunch. Came here for my boyfriend birthday lunch and we were not disappointed. He's not too big on trying ""new"" things so he got the Chicken Waffle Sandwich…","read more","https://www.yelp.com/biz/the-iron-press-costa-mesa?hrid=b5reXTIulZf88oMRjMFFxA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media1.fl.yelpcdn.com/bphoto/cb_SfBk3HeeaC6M3SZcUQA/90s.jpg","Mongolian Grill CY","https://www.yelp.com/biz/mongolian-grill-cy-westminster-3","139.","Mongolian Grill CY","https://www.yelp.com/biz/mongolian-grill-cy-westminster-3","207 reviews","$","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","Mongolian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mongolian","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","16412 Beach Blvd","","(714) 969-0380","","","https://s3-media1.fl.yelpcdn.com/photo/Ympb9APks4AAPrS8TznDvQ/30s.jpg","Kevin N.","https://www.yelp.com/user_details?userid=Ut5zMUoML_JysYSlKhpbfA","been coming here before all the recent renovations - glad to say everything has been getting better.  customer service has always been well all the times i've been here and they…","read more","https://www.yelp.com/biz/mongolian-grill-cy-westminster-3?hrid=kxpxoGCNgjLo5KBgCNNnvQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/hDQjdN2F06go3qkO9TyOAA/90s.jpg","La Petite Sourie","https://www.yelp.com/biz/la-petite-sourie-santa-ana-3","140.","La Petite Sourie","https://www.yelp.com/biz/la-petite-sourie-santa-ana-3","441 reviews","$","Desserts","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=desserts","French","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=french","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","2801 MacArthur Blvd","","(714) 966-9969","","","https://s3-media3.fl.yelpcdn.com/photo/qCfvoNeA_JJe5s4C2B20CQ/30s.jpg","Charles T.","https://www.yelp.com/user_details?userid=6ZCFqx0WTyswTchNulLmGA","This place is a hidden gem. The breakfast is served all day on the weekends, which on its own is a major positive. To take it up a notch, the breakfast is under $10 and is delicious.…","read more","https://www.yelp.com/biz/la-petite-sourie-santa-ana-3?hrid=77YBV5PZi8pATxQycyOwDw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=140","https://s3-media4.fl.yelpcdn.com/bphoto/vIi7VHF-xjWKf4lmvBI_qw/90s.jpg","Glee Donuts & Burgers","https://www.yelp.com/biz/glee-donuts-and-burgers-fountain-valley-3","141.","Glee Donuts & Burgers","https://www.yelp.com/biz/glee-donuts-and-burgers-fountain-valley-3","166 reviews","$","Donuts","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=donuts","Burgers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=burgers","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","9475 Heil Ave","","(714) 531-0288","","","https://s3-media3.fl.yelpcdn.com/photo/e_n1-HMEZ7hOC7WhqJwyYQ/30s.jpg","Michelle N.","https://www.yelp.com/user_details?userid=rLjFbA_E3GLrBIKN-in-Qw","Donuts, breakfast burritos, fresh squeezed orange juice....  Glee Donuts is in a location near where I grew up.  I remember this corner always failing miserably at staying alive, but…","read more","https://www.yelp.com/biz/glee-donuts-and-burgers-fountain-valley-3?hrid=m5HJO3aBvdWTrfkqIYbQaw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=140","https://s3-media4.fl.yelpcdn.com/bphoto/M8dcx3866BZKMRCpuHEvrA/90s.jpg","5ifty Forks","https://www.yelp.com/biz/5ifty-forks-santa-ana","142.","5ifty Forks","https://www.yelp.com/biz/5ifty-forks-santa-ana","133 reviews","$$","American (New)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=newamerican","","","","","3601 W Sunflower Ave","","(714) 338-1325","","","https://s3-media3.fl.yelpcdn.com/photo/bEScSovqCOjGZH2nqALw9g/30s.jpg","Lap L.","https://www.yelp.com/user_details?userid=SQXqoJ7o3MW6UlHycIrdyg","Great place for a fancy dinner cooked by culinary chefs-in-training.  The place is really cute with seasonal menus.   The food is delicious and I love many of their desserts.","read more","https://www.yelp.com/biz/5ifty-forks-santa-ana?hrid=Kj61etv1gJ1LumXC2RZMUQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=140","https://s3-media1.fl.yelpcdn.com/bphoto/-zKMOPUFJpQvzj41HcUrfQ/90s.jpg","Hot N Juicy Crawfish","https://www.yelp.com/biz/hot-n-juicy-crawfish-fountain-valley","143.","Hot N Juicy Crawfish","https://www.yelp.com/biz/hot-n-juicy-crawfish-fountain-valley","351 reviews","$$","Cajun/Creole","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=cajun","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","","","15972 Euclid St","","(714) 775-4465","","","https://s3-media3.fl.yelpcdn.com/photo/Jwz_kqGzbOgJn38hdQ7TeA/30s.jpg","Miriam O.","https://www.yelp.com/user_details?userid=5bZpVyjKvkL5f76qOjsn5g","Hot n Juicy definitely lives up to its name.   I'm a huge fan of seafood. I love eating at the boiling crab and to be completely honest the only reason I ended up and hot n juicy was…","read more","https://www.yelp.com/biz/hot-n-juicy-crawfish-fountain-valley?hrid=GyZs7254LFu4Rnu9ROasyw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=140","https://s3-media2.fl.yelpcdn.com/bphoto/3kXZrYxinH374xE-zbTIWw/90s.jpg","Super Mex","https://www.yelp.com/biz/super-mex-fountain-valley-3","144.","Super Mex","https://www.yelp.com/biz/super-mex-fountain-valley-3","139 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","","","","","18279 Brookhurst St","","(714) 962-9881","","","https://s3-media3.fl.yelpcdn.com/photo/P_qaodUP-FF5WGHlhiTliQ/30s.jpg","Trisha B.","https://www.yelp.com/user_details?userid=RQMCzUtbmmysYckaTKjd8A","Great local business! A rediscovered favorite.   Pros:  I love that they served us the chips already as pieces this time. I don't know if it was accidental or the way they serve them…","read more","https://www.yelp.com/biz/super-mex-fountain-valley-3?hrid=Y1slENQTnhHhoBkBbsmwHw"
