"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=70","https://s3-media1.fl.yelpcdn.com/bphoto/UgfwEr54pjaDX_IzWeltGw/90s.jpg","Mustard Cafe","https://www.yelp.com/biz/mustard-cafe-irvine","76.","Mustard Cafe","https://www.yelp.com/biz/mustard-cafe-irvine","286 reviews","$","Breakfast & Brunch, Desserts, Cafes","Breakfast & Brunch; Desserts; Cafes","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=desserts; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cafes","5663 Alton Pkwy
Irvine, CA 92618","(949) 559-8080","https://s3-media4.fl.yelpcdn.com/photo/gbNcNzQSGR3h7o2V3E9Cjw/30s.jpg","Art L.","https://www.yelp.com/user_details?userid=kCmZkGeNDbHIgibGkuPszg","Love the food. Tasty, beautiful presentation. Fresh.  This plaza is really nice. Not too loud, and not too quiet.  Lots of nice outdoor seating.","read more","https://www.yelp.com/biz/mustard-cafe-irvine?hrid=v9ywxiLVWyxW1g5bzhu_1w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=70","https://s3-media1.fl.yelpcdn.com/bphoto/y4eSfkC4oW5r08MkC5g_uw/90s.jpg","Larry's Catering & Deli","https://www.yelp.com/biz/larrys-catering-and-deli-irvine","77.","Larry’s Catering & Deli","https://www.yelp.com/biz/larrys-catering-and-deli-irvine","142 reviews","$","Delis, Caterers","Delis; Caterers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=catering","17145 Von Karman Ave
Irvine, CA 92614","(949) 263-1983","https://s3-media1.fl.yelpcdn.com/photo/EDvA_PeUOyRgB3uGTAo__A/30s.jpg","Lisa B.","https://www.yelp.com/user_details?userid=waHHOs8xWeiVygM5RWVW9w","My favorite sandwich place, thanks to my bff for recommending! Get the chicken & avocado on squaw bread dry it's my go to. The chicken is never dry either!  You can always call in to…","read more","https://www.yelp.com/biz/larrys-catering-and-deli-irvine?hrid=AmfqeHqcTHrtA0lzZFvGIQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=70","https://s3-media4.fl.yelpcdn.com/bphoto/iC9skHQulD1F6w-EzkI0_g/90s.jpg","Tender Greens","https://www.yelp.com/biz/tender-greens-irvine-2","78.","Tender Greens","https://www.yelp.com/biz/tender-greens-irvine-2","822 reviews","$$","Salad, American (New), Sandwiches","Salad; American (New); Sandwiches","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches","530 Spectrum Center Dr
Irvine, CA 92618","(949) 679-9135","https://s3-media2.fl.yelpcdn.com/photo/YqdbZVDMPRPw9kVVCo4eAA/30s.jpg","Karla M.","https://www.yelp.com/user_details?userid=JiQvNP-N3Ao8y3IbVq8P9w","I am often a creature of habit, so once I try something and LOVE IT, I'll likely almost always stick to that. If I hate it, I will never give my money to that business again.   With…","read more","https://www.yelp.com/biz/tender-greens-irvine-2?hrid=mw2t4fYfssSC0UoHmqcK9Q"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/lYFUC2hS5P40Fql9ouZWsQ/90s.jpg","Texas de Brazil","https://www.yelp.com/biz/texas-de-brazil-irvine-5","79.","Texas de Brazil","https://www.yelp.com/biz/texas-de-brazil-irvine-5","278 reviews","$$$","Brazilian, Steakhouses, Venues & Event Spaces","Brazilian; Steakhouses; Venues & Event Spaces","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=brazilian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=steak; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=venues","13772 Jamboree Rd
Irvine, CA 92602","(949) 209-1500","https://s3-media4.fl.yelpcdn.com/photo/6auLEmsmhyaSHsNntcsYsA/30s.jpg","Ram R.","https://www.yelp.com/user_details?userid=RqJMu9uuTdV-MWpYcMA6KA","Wow!!! Take my review serious, Churrascaria at its finest....I brought my family and after going to Agora and being disappointed...My dad said ""We've been to Brasil, are you going to…","read more","https://www.yelp.com/biz/texas-de-brazil-irvine-5?hrid=Jh-efpR1ZR8SzXk3HJ7zeA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/v5F4IpmDjcXk5WpztFTvbg/90s.jpg","Las Fajitas Grill","https://www.yelp.com/biz/las-fajitas-grill-irvine","80.","Las Fajitas Grill","https://www.yelp.com/biz/las-fajitas-grill-irvine","177 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mexican","4250 Barranca Pkwy
Irvine, CA 92604","(949) 653-0707","https://s3-media3.fl.yelpcdn.com/photo/UDGF1r9djKIJGaFCoJzHqA/30s.jpg","Laurel C.","https://www.yelp.com/user_details?userid=TBySWapo1E-Z8jDZ80LYvA","Friendly & Fast service. Tamales ($4, served with chips) are good and are made with the meat and cheese on the outside (Not stuffed within). Taco tues $1.50 for either chicken, beef,…","read more","https://www.yelp.com/biz/las-fajitas-grill-irvine?hrid=MFC98v9tBk1Lfw7d7N9eCw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/ASQp0b0M2MduWUvpbYO9KA/90s.jpg","Pieology Pizzeria","https://www.yelp.com/biz/pieology-pizzeria-irvine-4","81.","Pieology Pizzeria","https://www.yelp.com/biz/pieology-pizzeria-irvine-4","318 reviews","$","Pizza","Pizza","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza","13786 Jamboree Rd
Irvine, CA 92602","(714) 389-0522","https://s3-media2.fl.yelpcdn.com/photo/HPYJeWwJ0A_KYkXGTdG0qA/30s.jpg","Lisa L.","https://www.yelp.com/user_details?userid=t2GKkQhl2b-vChRK3DXd8Q","I love Pieology!    Each person along the assembly line was extremely friendly. I told the first person that I love mozzarella cheese. He put extra cheese. Then, asked if that was…","read more","https://www.yelp.com/biz/pieology-pizzeria-irvine-4?hrid=2f_gtFNJOfOrc3kddMPTfA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/59VwsdTHBWOH8ZtSlzQ64A/90s.jpg","Kaya Restaurant","https://www.yelp.com/biz/kaya-restaurant-irvine","82.","Kaya Restaurant","https://www.yelp.com/biz/kaya-restaurant-irvine","636 reviews","$$","Korean","Korean","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=korean","14120 Culver Dr
Irvine, CA 92604","(949) 726-9424","https://s3-media1.fl.yelpcdn.com/photo/RaWjrgevOqadDdI_AVOZJw/30s.jpg","Jon S.","https://www.yelp.com/user_details?userid=3JBMjuWZtcI-261VdWVaCA","Whenever I'm sick I order take out and make sure to get the spicy tofu soup from here.  Make sure you can handle spicy if you order spicy as they do make it in four heat levels.  I…","read more","https://www.yelp.com/biz/kaya-restaurant-irvine?hrid=jbow6ojUGEu8s0EmkYAtDg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/lULEInXjgRZWFnW1oyJY8Q/90s.jpg","Fukada","https://www.yelp.com/biz/fukada-irvine","83.","Fukada","https://www.yelp.com/biz/fukada-irvine","2048 reviews","$$","Japanese","Japanese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=japanese","8683 Irvine Center Dr
Irvine, CA 92618","(949) 341-0111","https://s3-media4.fl.yelpcdn.com/photo/xhAQU_DK5NRd2SL-JftJtw/30s.jpg","Jacquelyn L.","https://www.yelp.com/user_details?userid=QdkH4H-J_YaUa9Iq9KfM8A","Hands down one of my most favorite restaurant in Irvine! Even though the lines are long, it's worth the wait. If you don't want to wait, you can always make a to-go order when you're…","read more","https://www.yelp.com/biz/fukada-irvine?hrid=emiRhlFvqO_B68LIF26P7A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/aaxWZHFBvrKaIyK27H1G1w/90s.jpg","Maka Poke & Teriyaki","https://www.yelp.com/biz/maka-poke-and-teriyaki-irvine","84.","Maka Poke & Teriyaki","https://www.yelp.com/biz/maka-poke-and-teriyaki-irvine","46 reviews","$","Asian Fusion, Hawaiian, Poke","Asian Fusion; Hawaiian; Poke","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=poke","17300 Red Hill Ave
Irvine, CA 92614","(949) 932-0897","https://s3-media1.fl.yelpcdn.com/photo/NWHGvtZA06mrdqY2tttOVw/30s.jpg","John L.","https://www.yelp.com/user_details?userid=TAier4gybTimv9mMM0XxnQ","This is truly the best place for Salmon. WOW! Did not expect the flavor of my ENTIRE MEAL HERE!   Best salmon of my whole life. My search has ended   The beef here was amazing, as…","read more","https://www.yelp.com/biz/maka-poke-and-teriyaki-irvine?hrid=kDRF7l_Uxq5oifsJoaYz6A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media1.fl.yelpcdn.com/bphoto/IzvN9ZaLKZO5VvbCqXvyvA/90s.jpg","Inka's Restaurant","https://www.yelp.com/biz/inkas-restaurant-irvine-3","85.","Inka’s Restaurant","https://www.yelp.com/biz/inkas-restaurant-irvine-3","277 reviews","$$","Peruvian","Peruvian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=peruvian","16277 Laguna Canyon Rd
Irvine, CA 92618","(949) 753-1276","https://s3-media1.fl.yelpcdn.com/photo/mqhfe44NCoGu8ZsG5AJl2g/30s.jpg","Laydee B.","https://www.yelp.com/user_details?userid=2aO2NepA3RIrDAvol6Kr2A","Inka's is still a go-to spot for its ambiance, helpful service and good food. The only  challenge is parking. It seems parking issues goes hand in hand with good food joints. Inka's…","read more","https://www.yelp.com/biz/inkas-restaurant-irvine-3?hrid=1RAx1vyVJBpQGEr0YPN9Vw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media1.fl.yelpcdn.com/bphoto/xliBnG0ye-P-aWXkxiOEOQ/90s.jpg","Veggie Grill","https://www.yelp.com/biz/veggie-grill-irvine-7","86.","Veggie Grill","https://www.yelp.com/biz/veggie-grill-irvine-7","237 reviews","$$","Vegetarian, American (Traditional), Vegan","Vegetarian; American (Traditional); Vegan","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vegetarian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vegan","13786 Jamboree Rd
Irvine, CA 92602","(714) 669-3037","https://s3-media1.fl.yelpcdn.com/photo/FQrcxr9oWcNzRiOg_estow/30s.jpg","Selina M.","https://www.yelp.com/user_details?userid=S0bmJAWJvw9ZwlP2W4RRXQ","I've been to a few Veggie Grills and this one has a cohesive team--especially during lunch hour. They deal with the lunch hour, postmates and walk-in orders really well and are on…","read more","https://www.yelp.com/biz/veggie-grill-irvine-7?hrid=NA3d3Ns_JZqknWRHVd5tSA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media4.fl.yelpcdn.com/bphoto/YgoprfoQnNTHWcrGbx7l-w/90s.jpg","Thai Kitchen","https://www.yelp.com/biz/thai-kitchen-irvine-2","87.","Thai Kitchen","https://www.yelp.com/biz/thai-kitchen-irvine-2","403 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=thai","4250 Barranca Pkwy
Irvine, CA 92614","(949) 857-1788","https://s3-media3.fl.yelpcdn.com/photo/BSbb2mimZTGUb0MYcQG3QA/30s.jpg","Nanci S.","https://www.yelp.com/user_details?userid=bUi6rP4-WB19YmSaz1T67Q","Thai Kitchen has been around for a long time!  I have been going there for 10+ years.  Sometimes is super busy and sometimes is empty, food has always been good, service can vary.…","read more","https://www.yelp.com/biz/thai-kitchen-irvine-2?hrid=7tZ8ZeH9DaSWX89N5hIRCg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/PBZLTmgL1sOiAjVKuz4svQ/90s.jpg","Pieology Pizzeria","https://www.yelp.com/biz/pieology-pizzeria-irvine","88.","Pieology Pizzeria","https://www.yelp.com/biz/pieology-pizzeria-irvine","970 reviews","$","Pizza","Pizza","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza","713 Spectrum Center Dr
Irvine, CA 92618","(949) 450-1000","https://s3-media2.fl.yelpcdn.com/photo/2KgeaJfOvAeOSzofawc9tA/30s.jpg","Parisa H.","https://www.yelp.com/user_details?userid=9bObIO3Wcu55MB_waFWHKQ","If you are craving individual pizza with fresh ingredients made right in front of you, this is the place to eat. Great quality of food and service makes this Resturant my kids…","read more","https://www.yelp.com/biz/pieology-pizzeria-irvine?hrid=c2B9CBc9axOOAI1rn2TV6A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/IXo4b5qEktMIJKFrj2gIwg/90s.jpg","Maizuru","https://www.yelp.com/biz/maizuru-irvine","89.","Maizuru","https://www.yelp.com/biz/maizuru-irvine","264 reviews","$$","Sushi Bars, Japanese, Soup","Sushi Bars; Japanese; Soup","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=soup","","(949) 551-6802","https://s3-media1.fl.yelpcdn.com/photo/gAw1x4fgqG90IT_KmeKDmg/30s.jpg","Cathy P.","https://www.yelp.com/user_details?userid=idMjVjt9WSkeNvfI39TGOA","So I wasn't expecting much but this place actually had the best rolls I've had in a while!! And this is saying a lot since I've been to almost all the Japanese/sushi restaurants in…","read more","https://www.yelp.com/biz/maizuru-irvine?hrid=USkBiZz2pF3687ae6OYEgQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/tJ_M_ptV9L6-7wbjZFYmcg/90s.jpg","Seoul Haus","https://www.yelp.com/biz/seoul-haus-irvine","90.","Seoul Haus","https://www.yelp.com/biz/seoul-haus-irvine","168 reviews","$$","Korean","Korean","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=korean","13925 Yale Ave
Irvine, CA 92620","(949) 784-8780","https://s3-media2.fl.yelpcdn.com/photo/usai7bYodY4Wy63d7FD4Zw/30s.jpg","Abbe W.","https://www.yelp.com/user_details?userid=PtDQ5aoaG9EmDKT3gvOxWw","We actually stumbled into this strip mall by accident while wanting to try Pizza 949. We saw that this place was packed with Koreans.  Hence, we know that the place must be legit!…","read more","https://www.yelp.com/biz/seoul-haus-irvine?hrid=Rr19WbwFjK9CK_oUZSSk8w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media3.fl.yelpcdn.com/bphoto/0AT0fJWZotTMP7JitQSwFA/90s.jpg","Sanaya Indian Cuisine","https://www.yelp.com/biz/sanaya-indian-cuisine-irvine-2","91.","Sanaya Indian Cuisine","https://www.yelp.com/biz/sanaya-indian-cuisine-irvine-2","200 reviews","$$","Indian","Indian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=indpak","6626 Irvine Center Dr
Irvine, CA 92618","(949) 387-3700","https://s3-media4.fl.yelpcdn.com/photo/AFsA53FXPvVGg6gBMwPj2g/30s.jpg","Carlene P.","https://www.yelp.com/user_details?userid=fjyVFAA1yHjsvtEzRVEo9w","The lunch buffet here is the way to go.  No waiting, great choices and all you can eat. In addition to meat dishes,  Sanjaya takes care of vegetarians and vegans by having great…","read more","https://www.yelp.com/biz/sanaya-indian-cuisine-irvine-2?hrid=B4GmMLtd6GglIEyL0Ly90g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media3.fl.yelpcdn.com/bphoto/gDHkTLldcm5m3jHFlsOvzA/90s.jpg","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-irvine","92.","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-irvine","357 reviews","$","Fast Food","Fast Food","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotdogs","13490 Jamboree Rd
Irvine, CA 92602","(714) 730-9100","https://s3-media4.fl.yelpcdn.com/photo/6TGjnQEaGjtgEBF5q2fijg/30s.jpg","Kathy L.","https://www.yelp.com/user_details?userid=bfV_6wJKldhVfdO8up660Q","So I came at 6:30pm- prime time because the drive thru line was ridiculously long! BUT I wanted a chicken sandwich SO bad... I wasn't willing to eat a subpar sandwich around the…","read more","https://www.yelp.com/biz/chick-fil-a-irvine?hrid=d8zQAx9x6231oxbpp6vwBw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/4Ks_H03Ruv1kvKqbZG6dCA/90s.jpg","Rolling Sushi Van","https://www.yelp.com/biz/rolling-sushi-van-irvine","93.","Rolling Sushi Van","https://www.yelp.com/biz/rolling-sushi-van-irvine","130 reviews","$$","Sushi Bars, Food Trucks","Sushi Bars; Food Trucks","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=foodtrucks","Irvine, CA 92618","(626) 905-7248","https://s3-media2.fl.yelpcdn.com/photo/m0SBKIJKJUEzHVwUF9KVaw/30s.jpg","Nicole A.","https://www.yelp.com/user_details?userid=8PE1XyzKIUVyacVv_Ot4lQ","My wife and I visited Bottle Logic today and had this amazing option for one of our food choices.  This van is amazing.  I love that it's a van, I love that it's good on the…","read more","https://www.yelp.com/biz/rolling-sushi-van-irvine?hrid=j2Avq9KD_JQvYjVcqbWQsQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media4.fl.yelpcdn.com/bphoto/NEMH6VaoAbiRgzZVqNvLjQ/90s.jpg","Panini Cafe","https://www.yelp.com/biz/panini-cafe-irvine-4","94.","Panini Cafe","https://www.yelp.com/biz/panini-cafe-irvine-4","185 reviews","$$","Mediterranean","Mediterranean","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean","8505 Irvine Center Dr
Irvine, CA 92618","(949) 679-9200","https://s3-media2.fl.yelpcdn.com/photo/CRvCFMRZsozqp__1T_WWNw/30s.jpg","E B.","https://www.yelp.com/user_details?userid=OGi00Z841CTqghPEEh_OFw","Came here on a recommendation and assumed it was being talked up... how wrong I was.  This place is excellent!  While I was weary of the seemingly high prices, I quickly discovered…","read more","https://www.yelp.com/biz/panini-cafe-irvine-4?hrid=BPN2zwi3i7UVuIu0oDI5fw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media2.fl.yelpcdn.com/bphoto/DP9rySn1OlHqaMJsrwtzrg/90s.jpg","Angelina's Pizzeria Napoletana","https://www.yelp.com/biz/angelinas-pizzeria-napoletana-irvine-2","95.","Angelina’s Pizzeria Napoletana","https://www.yelp.com/biz/angelinas-pizzeria-napoletana-irvine-2","349 reviews","$$","Pizza, Italian, Cocktail Bars","Pizza; Italian; Cocktail Bars","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cocktailbars","8573 Irvine Center Dr
Irvine, CA 92618","(949) 536-5200","https://s3-media3.fl.yelpcdn.com/photo/YXOYZKPNGs10M_9jk2c89Q/30s.jpg","Jake A.","https://www.yelp.com/user_details?userid=dhBgmhZFvUX1Y27ERVdmIg","Wow! We were looking for a late night dinner option and Angelina's really surprised me. Let me be honest, when we walked in I thought we would be underdressed and that other patrons…","read more","https://www.yelp.com/biz/angelinas-pizzeria-napoletana-irvine-2?hrid=Ah3zs6eVvCy2rKF-yr7rQg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media4.fl.yelpcdn.com/bphoto/CniobpJGwYz6DBuOOxnJUQ/90s.jpg","Chronic Tacos","https://www.yelp.com/biz/chronic-tacos-irvine","96.","Chronic Tacos","https://www.yelp.com/biz/chronic-tacos-irvine","295 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mexican","5365 Alton Pkwy
Irvine, CA 92604","(949) 653-8226","https://s3-media1.fl.yelpcdn.com/photo/zMmf8rFJb0rQxkX6YPTC-w/30s.jpg","Tom S.","https://www.yelp.com/user_details?userid=TciBElMtUYFl6-yTB5ko7A","I was pondering where I could get something good, filling and delicious after church today.  Several choices came to mind, and then so did Chronic Tacos. So I hopped on my little red…","read more","https://www.yelp.com/biz/chronic-tacos-irvine?hrid=H0sy1sQM7-XRmm5pekEY3w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/50Y3fJlQ2QU20XgK8R1dFQ/90s.jpg","Oriental Seafood Noodle House","https://www.yelp.com/biz/oriental-seafood-noodle-house-irvine","97.","Oriental Seafood Noodle House","https://www.yelp.com/biz/oriental-seafood-noodle-house-irvine","275 reviews","$$","Chinese, Seafood, Noodles","Chinese; Seafood; Noodles","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=noodles","","(949) 654-8388","https://s3-media1.fl.yelpcdn.com/photo/Hs5BJCw2ecFVMiCyarRgOQ/30s.jpg","Jon L.","https://www.yelp.com/user_details?userid=mlXIzLHZ2RAw3MMzpBsFlA","Earlier this year, I flew down to Orange County to see family over one weekend. We were celebrating the birthday of my nephew who was turning 1. My sister and her husband held a…","read more","https://www.yelp.com/biz/oriental-seafood-noodle-house-irvine?hrid=dZX4o74AmoSbd8ZPT9ty_Q"
