"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary 1","Secondary 2","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=70","https://s3-media1.fl.yelpcdn.com/bphoto/04I6JZteSQgc0bv5R1Jypg/90s.jpg","Pie-Not The Aussie Style Bakery","https://www.yelp.com/biz/pie-not-the-aussie-style-bakery-costa-mesa","77.","Pie-Not The Aussie Style Bakery","https://www.yelp.com/biz/pie-not-the-aussie-style-bakery-costa-mesa","727 reviews","$","Bakeries, Australian, Coffee & Tea","Bakeries; Australian; Coffee & Tea","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bakeries; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=australian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=coffee","270 E 17th St","Costa Mesa, CA 92627","(949) 650-7437","https://s3-media1.fl.yelpcdn.com/photo/Hx_wDHcGwkIPPCPg-lF5fw/30s.jpg","Natalie S.","https://www.yelp.com/user_details?userid=8qkBSCxlXcOYl0gbJbDGSg","The sag roll/pie & the sprung a leek are both delicious. I bet the wasp nest would be delicious with white gravy!  I don't ever make pies for myself and I wouldn't order a pie unless…","read more","https://www.yelp.com/biz/pie-not-the-aussie-style-bakery-costa-mesa?hrid=kOaaQpTdbFdL_6kKe6PHUw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/mpkNWfK6VEA1kVi4pRHhjw/90s.jpg","Habana","https://www.yelp.com/biz/habana-costa-mesa","78.","Habana","https://www.yelp.com/biz/habana-costa-mesa","2527 reviews","$$","Cuban, Latin American, Bars","Cuban; Latin American; Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cuban; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=latin; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bars","2930 Bristol St","Costa Mesa, CA 92626","(714) 556-0176","https://s3-media1.fl.yelpcdn.com/photo/VqKcpTH3_1IuK2W24000_w/30s.jpg","Jaime W.","https://www.yelp.com/user_details?userid=2BWe8E-P05MD3i0mqP4P0g","I love Habana! It is THE spot to get Cuban and Latin food in SoCal.  Here I thought that my love of slow roasted meats couldn't grow any more, and then I found Habana. I'm pretty…","read more","https://www.yelp.com/biz/habana-costa-mesa?hrid=xTYwsOvcYnXethY_YpNo5w"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/ojpcPr9I2a-FZa2-eMkEMg/90s.jpg","The Capital Grille","https://www.yelp.com/biz/the-capital-grille-costa-mesa","79.","The Capital Grille","https://www.yelp.com/biz/the-capital-grille-costa-mesa","1158 reviews","$$$","Steakhouses, Seafood, Wine Bars","Steakhouses; Seafood; Wine Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=steak; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=wine_bars","3333 Bristol St","Costa Mesa, CA 92626","(714) 432-1140","https://s3-media1.fl.yelpcdn.com/photo/bWH02xR6qlFW-Ti_ov2Pbw/30s.jpg","Melanie C.","https://www.yelp.com/user_details?userid=7MQ1N4zYDjVWX4BpuJWELQ","As we entered, we first went to the bar for some drinks, and they had such a nice selection of wine! The bartender last night waa great and took the time to recommend us the ones he…","read more","https://www.yelp.com/biz/the-capital-grille-costa-mesa?hrid=u_DVEdtZDO_vxJcD9v-BVA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/xVlLt_D6oWXtInyffiKFlg/90s.jpg","Bangkok Corner","https://www.yelp.com/biz/bangkok-corner-costa-mesa","80.","Bangkok Corner","https://www.yelp.com/biz/bangkok-corner-costa-mesa","227 reviews","$","Thai","Thai","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=thai","2360 Newport Blvd","Costa Mesa, CA 92627","(949) 548-8366","https://s3-media4.fl.yelpcdn.com/photo/C7t_BYSINVxKrSvZRx314w/30s.jpg","Linda E.","https://www.yelp.com/user_details?userid=YAujGjeU0bvnCXdwbUw9OQ","Delivered a delicious hot meal to us on a Friday Night. Everyone loved  heir meals. Beef Salad, Egg rolls, orange Chicken, Wontons, Pad thai, pork fried rice, everything yummy.","read more","https://www.yelp.com/biz/bangkok-corner-costa-mesa?hrid=wnP-A2Ubq0snC24cmFUyPQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/RqAeDkLBIOFcgQb0dqf0zw/90s.jpg","Santa Monica Seafood","https://www.yelp.com/biz/santa-monica-seafood-costa-mesa","81.","Santa Monica Seafood","https://www.yelp.com/biz/santa-monica-seafood-costa-mesa","546 reviews","$$","Seafood Markets, Seafood","Seafood Markets; Seafood","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafoodmarkets; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood","154 E 17th St","Costa Mesa, CA 92627","(949) 574-0274","https://s3-media2.fl.yelpcdn.com/photo/Lir-31pOSaWPo7uF6adwQA/30s.jpg","Jillian F.","https://www.yelp.com/user_details?userid=t1vYDkxpO5SUPpICOMmQXw","Had lunch here before heading back home... wow!! The seafood was so fresh and flavorful.  I ordered a clam chowder to start and the cioppino as my main course. I'm a little bit of a…","read more","https://www.yelp.com/biz/santa-monica-seafood-costa-mesa?hrid=Smh90x1WXk5DZnCEHfIsvQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media4.fl.yelpcdn.com/bphoto/-ZA1na54MDA7_ljk0RpTbQ/90s.jpg","SOS Wild and Crazy Taco Night","https://www.yelp.com/biz/sos-wild-and-crazy-taco-night-costa-mesa","82.","SOS Wild and Crazy Taco Night","https://www.yelp.com/biz/sos-wild-and-crazy-taco-night-costa-mesa","23 reviews","$$$$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","1550 Superior Ave","Costa Mesa, CA 92627","","https://s3-media1.fl.yelpcdn.com/photo/zW6pOXLVCxaQZn6wMPsbaA/30s.jpg","Gabby B.","https://www.yelp.com/user_details?userid=aIITecvkWBsg9nb_btHRxw","What an awesome event and for Charity!! Thanks Yelp for the generous tickets!! When my BF and I got there the place was already packed with people munching down on some of the most…","read more","https://www.yelp.com/biz/sos-wild-and-crazy-taco-night-costa-mesa?hrid=gwih0p2sEIHvl7ltypishg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/pxwllFp1pa14jV5trrRWnA/90s.jpg","Ms Alice","https://www.yelp.com/biz/ms-alice-costa-mesa","83.","Ms Alice","https://www.yelp.com/biz/ms-alice-costa-mesa","51 reviews","$$","Tapas/Small Plates, Cocktail Bars, Supper Clubs","Tapas/Small Plates; Cocktail Bars; Supper Clubs","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tapasmallplates; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cocktailbars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=supperclubs","","","(949) 630-5688","https://s3-media2.fl.yelpcdn.com/photo/olOCVard0lWUkvZUweLGCg/30s.jpg","Jennifer H.","https://www.yelp.com/user_details?userid=JihLFXSwy1QVC0FlkRDKyg","I've been here several times now, and I've enjoyed every single visit. I had been to the Mansion connected to this place, but I've never even known this existed. Not until my boss…","read more","https://www.yelp.com/biz/ms-alice-costa-mesa?hrid=vAyTrWvDhTKvmECllFO5Pw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/jYdUP0YAc-0QJHx12q9b8A/90s.jpg","Ramen Zetton","https://www.yelp.com/biz/ramen-zetton-costa-mesa","84.","Ramen Zetton","https://www.yelp.com/biz/ramen-zetton-costa-mesa","593 reviews","$","Ramen, Noodles","Ramen; Noodles","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=noodles","735 Baker St","Costa Mesa, CA 92626","(714) 241-1625","https://s3-media4.fl.yelpcdn.com/photo/OyKXDnrxA7CEVORIUQ60Kw/30s.jpg","Paul T.","https://www.yelp.com/user_details?userid=FguK-7280-emaHz1TfBnYg","Pretty good for small hole in the wall restaurant. Found this place on yelp and wanted to try it out. Cheap and good.   Special pork shoyu- soy sauce based and broth was on point.…","read more","https://www.yelp.com/biz/ramen-zetton-costa-mesa?hrid=1RVh_pA1uNUrDL_L8R8mBw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media1.fl.yelpcdn.com/bphoto/bLVJfTnc7AzrV9P-gEiCLg/90s.jpg","Pasta Connection","https://www.yelp.com/biz/pasta-connection-costa-mesa","85.","Pasta Connection","https://www.yelp.com/biz/pasta-connection-costa-mesa","252 reviews","$$","Italian, Argentine, Breakfast & Brunch","Italian; Argentine; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=argentine; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","1969 Harbor Blvd","Costa Mesa, CA 92627","(949) 646-3484","https://s3-media1.fl.yelpcdn.com/photo/wlVN55JAVka8sdxm_QeDbQ/30s.jpg","Thien N.","https://www.yelp.com/user_details?userid=fkNENxhWygLE_8ZhRCiglQ","I've been eating at Pasta Connection since I was a little girl and they had a different location. My dad and I used to come here twice a week, if not more. Even after moving states,…","read more","https://www.yelp.com/biz/pasta-connection-costa-mesa?hrid=7S_a7F3NcQkvZa0qUyAdOw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/gSLQ_TqfmO_EHyxYIhjSZg/90s.jpg","Aoki No Chuuka","https://www.yelp.com/biz/aoki-no-chuuka-costa-mesa","86.","Aoki No Chuuka","https://www.yelp.com/biz/aoki-no-chuuka-costa-mesa","97 reviews","$","Ramen, Asian Fusion, Noodles","Ramen; Asian Fusion; Noodles","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=noodles","1525 Mesa Verde Dr E","Costa Mesa, CA 92626","(714) 545-0600","https://s3-media2.fl.yelpcdn.com/photo/BobVUoZpA1wkBGCB2UtXnA/30s.jpg","MamaSugar B.","https://www.yelp.com/user_details?userid=j3GRtDp4ykwo0bFmryjnrw","Not bad. Definitely a good experience. Service was exceptional, prices were more than reasonable... I just wish there were more options available, but perhaps that's more authentic?…","read more","https://www.yelp.com/biz/aoki-no-chuuka-costa-mesa?hrid=vaiihKcj6JnEm8JicB6yeg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/LSP-VwmV7HkN_gUTnnuBew/90s.jpg","Ikko Japanese Cuisine","https://www.yelp.com/biz/ikko-japanese-cuisine-costa-mesa","87.","Ikko Japanese Cuisine","https://www.yelp.com/biz/ikko-japanese-cuisine-costa-mesa","793 reviews","$$$","Japanese, Sushi Bars","Japanese; Sushi Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi","735 Baker St","Costa Mesa, CA 92626","(714) 556-7822","https://s3-media3.fl.yelpcdn.com/photo/xGWEOtNAERMtiNmqip0pfg/30s.jpg","Messi X.","https://www.yelp.com/user_details?userid=D-oNS8Xz7qhYQB-HW28JUg","High quality services compare to the majority of restaurants in us. If you are fond of Japanese food, then you have to go there.   Btw they serve mostly sushi.","read more","https://www.yelp.com/biz/ikko-japanese-cuisine-costa-mesa?hrid=0ejrMAxD4VLysvn0OnFGxQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/uCjuO85uM7Tp3TaJYvLu2Q/90s.jpg","Taco Maria","https://www.yelp.com/biz/taco-maria-costa-mesa","88.","Taco Maria","https://www.yelp.com/biz/taco-maria-costa-mesa","545 reviews","$$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","3313 Hyland Ave","Costa Mesa, CA 92626","(714) 538-8444","https://s3-media4.fl.yelpcdn.com/photo/GhmbZuJVt021WyadjG0qEA/30s.jpg","Naveed A.","https://www.yelp.com/user_details?userid=rjxhY4J1mYXTdz2AEDc21A","Hands down my favorite new taco place in town. I loved everything we ordered and the reviews speak for themselves.  Everything you order is made fresh with organic ingredients and…","read more","https://www.yelp.com/biz/taco-maria-costa-mesa?hrid=qiYaybwCGsBNQfD-Z27hRQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/eVi59Wpi0aj-MiJSmkYsNw/90s.jpg","Mastro's Steakhouse","https://www.yelp.com/biz/mastros-steakhouse-costa-mesa-2","89.","Mastro’s Steakhouse","https://www.yelp.com/biz/mastros-steakhouse-costa-mesa-2","2559 reviews","$$$$","Steakhouses","Steakhouses","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=steak","633 Anton Blvd","Costa Mesa, CA 92626","(714) 546-7405","https://s3-media3.fl.yelpcdn.com/photo/kxTyVzg9DrDrx3-0e7udlw/30s.jpg","James A.","https://www.yelp.com/user_details?userid=CioDTqsG3pggmoL7y2IsLQ","When you're across the street from Mastro's, eating a carb-laden and delicious Italian meal at Pizzeria Ortica, there's only one thing to do ...  Finish every last bite and venture…","read more","https://www.yelp.com/biz/mastros-steakhouse-costa-mesa-2?hrid=QNS2p0rVnfnB0jjMQnQqVA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/N3sqfRzP4jlBkb1njalLFQ/90s.jpg","Irvine Ranch Market","https://www.yelp.com/biz/irvine-ranch-market-costa-mesa","90.","Irvine Ranch Market","https://www.yelp.com/biz/irvine-ranch-market-costa-mesa","162 reviews","$$","Grocery, Meat Shops, Delis","Grocery; Meat Shops; Delis","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=grocery; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=meats; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis","2651 Irvine Ave","Costa Mesa, CA 92627","(949) 408-3388","https://s3-media3.fl.yelpcdn.com/photo/7-5tw6w9BtpGTdCLWyxreg/30s.jpg","Lainey L.","https://www.yelp.com/user_details?userid=NE0Mx9NLNUi9eVUpM5v1Gw","I love this local market, and I'm here way too often.  -Great produce -All natural meat -Fresh seafood -A hot food bar -A clean, and fully stocked salad bar -Great wine selection…","read more","https://www.yelp.com/biz/irvine-ranch-market-costa-mesa?hrid=NXNs0zu45A9PdjTj5p-0_g"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media3.fl.yelpcdn.com/bphoto/m5mGzz9VLFxnwWLaXrjTkg/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2","91.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2","239 reviews","$","Burgers, Fast Food","Burgers; Fast Food","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=hotdogs","3211 Harbor Blvd","Costa Mesa, CA 92626","(800) 786-1000","https://s3-media2.fl.yelpcdn.com/photo/NyS31YDhbY-gsGBfM_uKrA/30s.jpg","Chris N.","https://www.yelp.com/user_details?userid=a6eFKxzX40V2UHPD2QpGaA","I first heard about this In-N-Out location because of my friend. He told me that Kobe Bryant goes here all the time because he lives nearby. That's all he had to say and I was in my…","read more","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2?hrid=U09B9nf30BRaVsiarEHyAA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/Lucu1kGUlVGkGdoUn4TyHA/90s.jpg","Yokohama Sushi & Grill","https://www.yelp.com/biz/yokohama-sushi-and-grill-costa-mesa-3","92.","Yokohama Sushi & Grill","https://www.yelp.com/biz/yokohama-sushi-and-grill-costa-mesa-3","39 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","270 Bristol St","Costa Mesa, CA 92626","(714) 557-0906","https://s3-media1.fl.yelpcdn.com/photo/HVbxzrbuzjnn032IQ1oqLw/30s.jpg","Stephanie S.","https://www.yelp.com/user_details?userid=pAHSCvnBqd5K9HRJudg6Mg","I was not expecting this place to be good but it definitely proved me wrong. The Godzilla roll was so good!! Also, ordered the Boston and Philly! The service was fast and friendly.…","read more","https://www.yelp.com/biz/yokohama-sushi-and-grill-costa-mesa-3?hrid=KvftD1QRIZMd6vWyKZ6zsg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/JcKiHESBdBe6cQHe2MJRQw/90s.jpg","Sushi Teri","https://www.yelp.com/biz/sushi-teri-costa-mesa","93.","Sushi Teri","https://www.yelp.com/biz/sushi-teri-costa-mesa","150 reviews","$","Japanese, Sushi Bars","Japanese; Sushi Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi","1450 Baker St","Costa Mesa, CA 92626","(714) 957-0051","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Karen M.","https://www.yelp.com/user_details?userid=ZnYpQLYHF3iuaK_YsAJFyg","The food is very yummy and well priced.  Also taste like good quality fish.  My favorite part is that it's family own and the owners are a cute couple with a small daughter.  They…","read more","https://www.yelp.com/biz/sushi-teri-costa-mesa?hrid=WMXdBBkwLumzkzGEhV_DSw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media4.fl.yelpcdn.com/bphoto/awVysjN3q4fHqUwlgj6DLw/90s.jpg","Outpost Kitchen","https://www.yelp.com/biz/outpost-kitchen-costa-mesa","94.","Outpost Kitchen","https://www.yelp.com/biz/outpost-kitchen-costa-mesa","236 reviews","$$","Coffee & Tea, Breakfast & Brunch, American (New)","Coffee & Tea; Breakfast & Brunch; American (New)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican","1792 Monrovia Ave","Costa Mesa, CA 92627","(949) 873-5123","https://s3-media3.fl.yelpcdn.com/photo/9muXQe9H8krCannpfORUJw/30s.jpg","Bre L.","https://www.yelp.com/user_details?userid=YhWnKWQjXoJ9kXndFqJV4Q","I've just moved back from Melbourne and I was missing a good cup of coffee and some unprocessed food. Thank goodness for this place.  It warmed my heart and soothed my heart ache for…","read more","https://www.yelp.com/biz/outpost-kitchen-costa-mesa?hrid=0dAKA-xm3wOZ1JAnKusNdQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/vwYnN6OC58HzbPC7FTq6eQ/90s.jpg","Miyabi-Tei","https://www.yelp.com/biz/miyabi-tei-costa-mesa","95.","Miyabi-Tei","https://www.yelp.com/biz/miyabi-tei-costa-mesa","444 reviews","$","Japanese","Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","665 Paularino Ave","Costa Mesa, CA 92626","(714) 754-7044","https://s3-media1.fl.yelpcdn.com/photo/2nrzxGdxQi3T_dHbKQ9Yxg/30s.jpg","Brianne N.","https://www.yelp.com/user_details?userid=WOvTLffdtIYpCBO_jJftHw","Cash only. Decent prices. Massive portions.   I ordered the beef and egg bowl and the beef curry. (Split with a friend of course, gosh I wouldn't be able to eat all of that). As a…","read more","https://www.yelp.com/biz/miyabi-tei-costa-mesa?hrid=eJp-6i3eUXATz3BmZDjJQA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/r_RlGv_1UTtXa16GGaDgzw/90s.jpg","Super Pollo","https://www.yelp.com/biz/super-pollo-costa-mesa","96.","Super Pollo","https://www.yelp.com/biz/super-pollo-costa-mesa","340 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","1731 Superior Ave","Costa Mesa, CA 92627","(949) 642-7574","https://s3-media4.fl.yelpcdn.com/photo/HsnkhrAmb7RnyNjQ8ELcgg/30s.jpg","BE S.","https://www.yelp.com/user_details?userid=J1O8duKPtx5IygBBsmEozQ","Awesome!   Garlic on the Rotisserie chicken that tastes roasted for days.  There is a reason for the 30yrs or so this place is killing it","read more","https://www.yelp.com/biz/super-pollo-costa-mesa?hrid=fZlAMRuf9KrKAJKkN86q8A"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media3.fl.yelpcdn.com/bphoto/WDVkbjgkiIX70F0JoxYhhg/90s.jpg","Tapioca Express","https://www.yelp.com/biz/tapioca-express-costa-mesa-3","97.","Tapioca Express","https://www.yelp.com/biz/tapioca-express-costa-mesa-3","345 reviews","$","Coffee & Tea, Juice Bars & Smoothies, Taiwanese","Coffee & Tea; Juice Bars & Smoothies; Taiwanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=juicebars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=taiwanese","3033 Bristol St","Costa Mesa, CA 92626","(714) 549-0811","https://s3-media1.fl.yelpcdn.com/photo/-3uVCP-jukbYFVJuSWR8Pw/30s.jpg","Kaity M.","https://www.yelp.com/user_details?userid=rUiSjI2djEwcK4MqkqOw-A","My hubs and I love this spot!  His drink: Strawberry milk tea with boba. My drink: Thai tea with boba.   We are in love.   The boba is sweet and chewy and the milk teas are so…","read more","https://www.yelp.com/biz/tapioca-express-costa-mesa-3?hrid=qgVTDdRzlM_1OCU0jM8Gew"
